"Name";"id";"FieldId";"HeliostatId";"CameraId";"CalibrationTargetId";"System";"Version";"Axis1MotorPosition";"Axis2MotorPosition";"ImageOffsetX";"ImageOffsetY";"TargetOffsetE";"TargetOffsetN";"TargetOffsetU";"TrackingOffsetE";"TrackingOffsetU";"SunPosE";"SunPosN";"SunPosU";"LastScore";"GeometryData";"IsDeleted";"CreatedAt";"UpdatedAt"
"AJ.23";"29027";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35589";"38215";"449.6038986547161";"385.8421507141322";"-0.17206410002387848";"-3.237477189957816";"129.84097929566957";"0";"0";"-0.3647905168201828";"-0.4153973451429112";"0.8332904202535183";"0";"{
  ""alpha"" : 1.5577912128180769.
  ""beta"" : 1.5750590737617765.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01719977715612278.
  ""axis2k"" : 0.9363758415776505.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.046720690987766864.
  ""axis2b"" : 0.07650642293373533.
  ""axis3b"" : 0.0
}";"0";"2021-07-06 13:12:25";"2021-08-11 07:54:22"
"AJ.23";"29041";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35570";"38465";"422.4029795311984";"386.5467494772752";"0.10010888223355249";"-3.23682201696258";"129.8329041093682";"0";"0";"-0.3748105794080416";"-0.4119984299217339";"0.8305265337759139";"0";"{
  ""alpha"" : 1.5566560898563337.
  ""beta"" : 1.573662423771697.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01722256870110339.
  ""axis2k"" : 0.9381583544995115.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04675755996756558.
  ""axis2b"" : 0.07649699569786979.
  ""axis3b"" : 0.0
}";"0";"2021-07-06 13:15:08";"2021-08-11 07:54:22"
"AJ.23";"29068";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35522";"39171";"407.70358168476304";"391.2123316066753";"0.24724083110450482";"-3.236487754378913";"129.78566190390487";"0";"0";"-0.4038934592523258";"-0.40149994351711127";"0.821990187854421";"0";"{
  ""alpha"" : 1.5571385818006627.
  ""beta"" : 1.5742477140452678.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017167107603054396.
  ""axis2k"" : 0.9373997609489882.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.046952690455469445.
  ""axis2b"" : 0.07651359542375077.
  ""axis3b"" : 0.0
}";"0";"2021-07-06 13:23:06";"2021-08-11 07:54:22"
"AJ.23";"29091";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35462";"39887";"434.70615671856547";"384.5697848152846";"-0.023016679863729045";"-3.2371118277220123";"129.85315131316506";"0";"0";"-0.43188778809754347";"-0.3904701386797023";"0.8130227606233823";"0";"{
  ""alpha"" : 1.5571611443182507.
  ""beta"" : 1.5742375391729708.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017127047953369032.
  ""axis2k"" : 0.9373929243825381.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.047139575038686786.
  ""axis2b"" : 0.07650467045839593.
  ""axis3b"" : 0.0
}";"0";"2021-07-06 13:30:54";"2021-08-11 07:54:22"
"AJ.23";"29140";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35197";"42520";"423.373230349459";"387.43997263840663";"0.09041135794026323";"-3.236849176863006";"129.82400197406713";"0";"0";"-0.5341498967752438";"-0.3416013743812773";"0.7732996759315361";"0";"{
  ""alpha"" : 1.5562986220467634.
  ""beta"" : 1.5731927486465684.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01713754138170358.
  ""axis2k"" : 0.9387434243136281.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.047177865753049275.
  ""axis2b"" : 0.07650388233765973.
  ""axis3b"" : 0.0
}";"0";"2021-07-06 14:00:45";"2021-08-11 07:54:22"
"AJ.23";"29325";"1";"11023";"0";"4";"HeliOS.FDM";"1.0";"34473";"13284";"418.13846502656116";"371.53758305553896";"0.14260252384011665";"-3.2366547830502332";"129.9829426631513";"0";"0";"0.6068825332420682";"-0.29854108141208846";"0.7365913477329141";"0";"{
  ""alpha"" : 1.556298567748899.
  ""beta"" : 1.5731892976112407.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017139648155259722.
  ""axis2k"" : 0.9387405684409112.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.047178775741658484.
  ""axis2b"" : 0.07650755423236016.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 08:55:03";"2021-08-11 07:54:22"
"AJ.23";"29336";"1";"11023";"0";"4";"HeliOS.FDM";"1.0";"34581";"13808";"419.07801401368494";"381.0899852348481";"0.1333135229681321";"-3.236718439043523";"129.88738567869103";"0";"0";"0.5899559861472864";"-0.3097302305148864";"0.7456668952784336";"0";"{
  ""alpha"" : 1.5563690305882556.
  ""beta"" : 1.5732407285486654.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017060316029504266.
  ""axis2k"" : 0.9386684755813813.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04749577513348065.
  ""axis2b"" : 0.07652875974021238.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 09:00:34";"2021-08-11 07:54:22"
"AJ.23";"29381";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35754";"26508";"406.7218455901146";"375.280156928639";"0.25687930740022347";"-3.23639160302348";"129.9450593709206";"0";"0";"0.12420848854742543";"-0.4687310808311547";"0.8745647061456469";"0";"{
  ""alpha"" : 1.5563690305882556.
  ""beta"" : 1.5732407285486654.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017060316029504266.
  ""axis2k"" : 0.9386684755813813.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04749577513348065.
  ""axis2b"" : 0.07652875974021238.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 11:08:30";"2021-08-11 07:54:22"
"AJ.23";"29391";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35773";"27012";"398.68074013323627";"375.308327900271";"0.33733769367835803";"-3.236195107352405";"129.94447406094127";"0";"0";"0.10333857988192094";"-0.47074853152291896";"0.8761945891050704";"0";"{
  ""alpha"" : 1.5563696207027151.
  ""beta"" : 1.573242037526337.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017056321405952975.
  ""axis2k"" : 0.938669885178905.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04749417190364554.
  ""axis2b"" : 0.0765303115471743.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 11:13:43";"2021-08-11 07:54:22"
"AJ.23";"29396";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35780";"27236";"410.0874099758873";"377.7696761722564";"0.22323290992284917";"-3.2364850291499376";"129.9202735008192";"0";"0";"0.09412744725897863";"-0.4715200892338123";"0.8768174434404497";"0";"{
  ""alpha"" : 1.5563739856329735.
  ""beta"" : 1.5732422759384528.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017052016937814794.
  ""axis2k"" : 0.9386731838920871.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04749178514329545.
  ""axis2b"" : 0.07653568260460575.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 11:16:01";"2021-08-11 07:54:22"
"AJ.23";"29409";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35799";"27838";"397.1084826706155";"378.0809717470359";"0.35310122923478715";"-3.2361699365528676";"129.9166689001631";"0";"0";"0.06917854023959119";"-0.47324662541792517";"0.8782095200468196";"0";"{
  ""alpha"" : 1.5563754271378334.
  ""beta"" : 1.5732380158342232.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017042815423334013.
  ""axis2k"" : 0.938671114807516.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.0474885254560095.
  ""axis2b"" : 0.07653789104741848.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 11:22:14";"2021-08-11 07:54:22"
"AJ.23";"29416";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35810";"28226";"389.2378091192261";"380.49183666864565";"0.4318810991813742";"-3.2359900216301725";"129.89224672483817";"0";"0";"0.052295980045670765";"-0.47411536837675333";"0.878908270492455";"0";"{
  ""alpha"" : 1.5554850232743205.
  ""beta"" : 1.5721968624833875.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017303291040730997.
  ""axis2k"" : 0.9400534091938368.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.046523671508361286.
  ""axis2b"" : 0.07656016409856183.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 11:26:26";"2021-08-11 07:54:22"
"AJ.23";"29427";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35822";"28749";"407.7177650364495";"379.92526527250055";"0.2469681196441183";"-3.2364369888945452";"129.89861298797408";"0";"0";"0.03143008800035026";"-0.4748564904471923";"0.8795018266316824";"0";"{
  ""alpha"" : 1.554303074467978.
  ""beta"" : 1.5707975689607088.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017428177477037128.
  ""axis2k"" : 0.9418939260142948.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.046088691381732196.
  ""axis2b"" : 0.07657265302321027.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 11:31:37";"2021-08-11 07:54:22"
"AJ.23";"29438";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35847";"30837";"387.3791909730401";"379.63313965214365";"0.4504682905449642";"-3.2359404942027057";"129.9007695847286";"0";"0";"-0.05756131640030745";"-0.47390392717935553";"0.8786932130489274";"0";"{
  ""alpha"" : 1.5543027521454702.
  ""beta"" : 1.5708007124563206.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01742942972817467.
  ""axis2k"" : 0.9418959593335003.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04608918760874946.
  ""axis2b"" : 0.07657262172065932.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 11:53:43";"2021-08-11 07:54:22"
"AJ.23";"29446";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35848";"31438";"405.2251021959355";"381.1841020061952";"0.2719237277574986";"-3.236382095979527";"129.88592177162948";"0";"0";"-0.08173769312871468";"-0.47249149534088664";"0.8775367435911325";"0";"{
  ""alpha"" : 1.5543029335851128.
  ""beta"" : 1.57080362758454.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01742565556018666.
  ""axis2k"" : 0.9418981344949764.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04608788952496841.
  ""axis2b"" : 0.0765762331687018.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 11:59:44";"2021-08-11 07:54:22"
"AJ.23";"29456";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35846";"32241";"401.23155976682006";"381.9568025084652";"0.3118911025674216";"-3.2362886405335134";"129.87803883411124";"0";"0";"-0.1163169566250625";"-0.4696062400184536";"0.8751801785559439";"0";"{
  ""alpha"" : 1.5543178368486388.
  ""beta"" : 1.5708410881748127.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017464927558392282.
  ""axis2k"" : 0.9418621219223551.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04589006118251844.
  ""axis2b"" : 0.07658605405589851.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 12:08:22";"2021-08-11 07:54:22"
"AJ.23";"29465";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35840";"32774";"405.66040833834353";"379.87751326378856";"0.26755304478030584";"-3.2363866956676723";"129.89901329130132";"0";"0";"-0.13813017228472674";"-0.46725747465421474";"0.8732642829546836";"0";"{
  ""alpha"" : 1.5543178368486388.
  ""beta"" : 1.5708410881748127.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017464927558392282.
  ""axis2k"" : 0.9418621219223551.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04589006118251844.
  ""axis2b"" : 0.07658605405589851.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 12:13:50";"2021-08-11 07:54:22"
"AJ.23";"29471";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35833";"33222";"411.88177891419383";"379.03383951371285";"0.20529349927925228";"-3.2365343926454395";"129.9076905496761";"0";"0";"-0.15688487537894114";"-0.4649074004174047";"0.8713485209228653";"0";"{
  ""alpha"" : 1.554407647164215.
  ""beta"" : 1.5709646091377099.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01757102492373449.
  ""axis2k"" : 0.9417192399848557.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04549602960950602.
  ""axis2b"" : 0.07658752594008754.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 12:18:33";"2021-08-11 07:54:22"
"AJ.23";"29484";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35812";"34237";"405.25469139199043";"380.22507295053765";"0.2716165803722636";"-3.2363784150106927";"129.89551994700778";"0";"0";"-0.1997193025811304";"-0.4583757832264166";"0.8660276216888674";"0";"{
  ""alpha"" : 1.5544068894654026.
  ""beta"" : 1.570959932025083.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01755973423202269.
  ""axis2k"" : 0.9417153222993715.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04549313435516352.
  ""axis2b"" : 0.07658943963038597.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 12:29:23";"2021-08-11 07:54:22"
"AJ.23";"29493";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35802";"34636";"401.5353998211041";"385.15029440259343";"0.308887715988203";"-3.236310963965385";"129.84609291225212";"0";"0";"-0.21672838779061787";"-0.45532524397431273";"0.8635437036568631";"0";"{
  ""alpha"" : 1.5544062507824004.
  ""beta"" : 1.5709629837907344.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01755852376647982.
  ""axis2k"" : 0.9417173092818558.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.045492848776751305.
  ""axis2b"" : 0.0765913831201269.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 12:33:43";"2021-08-11 07:54:22"
"AJ.23";"29502";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"35020";"44291";"413.2728793527451";"384.6465576481794";"0.19143984999625907";"-3.2365929317702493";"129.85157585251238";"0";"0";"-0.5993772547655779";"-0.3039908645092114";"0.7404974414301657";"0";"{
  ""alpha"" : 1.554406441862602.
  ""beta"" : 1.5709657197176319.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017557625341283564.
  ""axis2k"" : 0.941719576361142.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04549257731804199.
  ""axis2b"" : 0.07659458771618621.
  ""axis3b"" : 0.0
}";"0";"2021-07-07 14:21:18";"2021-08-11 07:54:22"
"AJ.23";"29596";"1";"11023";"0";"6";"HeliOS.FDM";"1.0";"34834";"15118";"410.1039585039585";"395.6609543951316";"0.22327518042808292";"-3.236565397412048";"129.7412343855691";"0";"0";"0.54817496189234";"-0.337016912155669";"0.7654566036526105";"0";"{
  ""alpha"" : 1.554406441862602.
  ""beta"" : 1.5709657197176319.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017557625341283564.
  ""axis2k"" : 0.941719576361142.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04549257731804199.
  ""axis2b"" : 0.07659458771618621.
  ""axis3b"" : 0.0
}";"0";"2021-07-08 09:14:02";"2021-08-11 07:54:22"
"AJ.23";"30430";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36464";"25823";"412.5253365528761";"391.6381914612729";"0.1990009950322924";"-3.236605657903796";"129.78158161964814";"0";"0";"0.15485227468164564";"-0.489474151741791";"0.8581583931900767";"0";"{
  ""alpha"" : 1.5543875337010662.
  ""beta"" : 1.5709842327993302.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.0175561690312362.
  ""axis2k"" : 0.9417214311815485.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.045491087607697815.
  ""axis2b"" : 0.07660403613559014.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:02:32";"2021-08-11 07:54:22"
"AJ.23";"30443";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36480";"26220";"416.3208843527878";"389.96609121114835";"0.16100453550069027";"-3.236689731356386";"129.79845730350388";"0";"0";"0.13842464548685493";"-0.49150959101935865";"0.8598005230620771";"0";"{
  ""alpha"" : 1.554381896435441.
  ""beta"" : 1.570994144289057.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017557922016192776.
  ""axis2k"" : 0.9417242398408922.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.045491516158502665.
  ""axis2b"" : 0.07661438364814087.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:06:38";"2021-08-11 07:54:22"
"AJ.23";"30459";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36489";"26505";"418.1528654503819";"388.80145419347065";"0.14266069920628874";"-3.236728894272993";"129.8101809271974";"0";"0";"0.1269322860034402";"-0.4927955062649542";"0.8608372574273306";"0";"{
  ""alpha"" : 1.5543777382332726.
  ""beta"" : 1.5710009308101114.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01756089017994472.
  ""axis2k"" : 0.9417246577809895.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04549367245445923.
  ""axis2b"" : 0.07661849146148517.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:09:29";"2021-08-11 07:54:22"
"AJ.23";"30472";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36497";"26791";"416.51368986489297";"389.79564648006135";"0.15907339438644236";"-3.236693641654365";"129.8001702218263";"0";"0";"0.115275718759302";"-0.4939844395635623";"0.8617951509109341";"0";"{
  ""alpha"" : 1.5543763839715163.
  ""beta"" : 1.57101181692489.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01757414175328591.
  ""axis2k"" : 0.9417297918048351.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.045499353837699714.
  ""axis2b"" : 0.07661959632381353.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:12:22";"2021-08-11 07:54:22"
"AJ.23";"30485";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36508";"27140";"417.5138357616217";"388.9571197982653";"0.14905644864374573";"-3.2367141471375684";"129.80859911229746";"0";"0";"0.10071083784840865";"-0.49530760843453153";"0.8628601857582354";"0";"{
  ""alpha"" : 1.5567380596128515.
  ""beta"" : 1.5738011852951785.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01727986819923153.
  ""axis2k"" : 0.9380818014769093.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.046500798247553474.
  ""axis2b"" : 0.07664129015052153.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:15:58";"2021-08-11 07:54:22"
"AJ.23";"30504";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36521";"27621";"410.3254573765249";"389.0726829896103";"0.22098239494326122";"-3.236541292812554";"129.80717218432034";"0";"0";"0.0807103207863807";"-0.4968322817779827";"0.8640853707255104";"0";"{
  ""alpha"" : 1.5574176326346687.
  ""beta"" : 1.574628518286788.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017260422358565983.
  ""axis2k"" : 0.9370067128885299.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.046561325481502526.
  ""axis2b"" : 0.0766123897039674.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:20:54";"2021-08-11 07:54:22"
"AJ.23";"30515";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36526";"27828";"416.16747203135037";"388.70023555266465";"0.16252472791742767";"-3.236680565374101";"129.81111913014485";"0";"0";"0.07211830716684718";"-0.4973838730027988";"0.8645277512307653";"0";"{
  ""alpha"" : 1.5574192695899787.
  ""beta"" : 1.574627014855021.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01720632294095236.
  ""axis2k"" : 0.9370159870565995.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.046773255879038356.
  ""axis2b"" : 0.07663793418909663.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:23:00";"2021-08-11 07:54:22"
"AJ.23";"30536";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36539";"28365";"418.67698369361426";"387.39752525230614";"0.13740008202568726";"-3.236735556924419";"129.82424999256614";"0";"0";"0.04989597481912684";"-0.49852359801239116";"0.8654389718065791";"0";"{
  ""alpha"" : 1.5580102963384455.
  ""beta"" : 1.5753113307544473.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017088452096956308.
  ""axis2k"" : 0.9361083813854159.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.047219041587342775.
  ""axis2b"" : 0.07661591020489551.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:28:29";"2021-08-11 07:54:22"
"AJ.23";"30558";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36549";"28830";"414.3010278280914";"388.4883946879499";"0.1811973025720604";"-3.236634613454402";"129.8131688167945";"0";"0";"0.030292534095536217";"-0.49918663599294233";"0.8659648173131057";"0";"{
  ""alpha"" : 1.5580024125787704.
  ""beta"" : 1.5753202712199856.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017086998930983952.
  ""axis2k"" : 0.93610881739375.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.047217372424252155.
  ""axis2b"" : 0.07663243129515522.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:33:18";"2021-08-11 07:54:22"
"AJ.23";"30573";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36554";"29122";"416.5384017417496";"387.8118525567427";"0.1588029325206137";"-3.236685683207706";"129.82002326547706";"0";"0";"0.01806730389883376";"-0.49943807888308533";"0.8661611731608617";"0";"{
  ""alpha"" : 1.5580045321986402.
  ""beta"" : 1.5753222091424617.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.017091720811032385.
  ""axis2k"" : 0.9361115149534002.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04721887907712745.
  ""axis2b"" : 0.07663027891226278.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:36:18";"2021-08-11 07:54:22"
"AJ.23";"30585";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36557";"29368";"414.81063725605026";"388.20525400709744";"0.17609500581924917";"-3.2366456772705137";"129.81602141978726";"0";"0";"0.007744321082334745";"-0.49955358869013067";"0.8662483694171005";"0";"{
  ""alpha"" : 1.558948075387237.
  ""beta"" : 1.5764061262166273.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.016908961283248047.
  ""axis2k"" : 0.9346707938450456.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04788477388559525.
  ""axis2b"" : 0.07662534506601933.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:38:50";"2021-08-11 07:54:22"
"AJ.23";"30599";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36561";"29641";"412.94679540120535";"387.84011112795395";"0.19473977068917067";"-3.236599084007143";"129.81960530642047";"0";"0";"-0.003731128874088987";"-0.4995780109111199";"0.8662608669975886";"0";"{
  ""alpha"" : 1.558946596834274.
  ""beta"" : 1.5764110262511057.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01691472494076514.
  ""axis2k"" : 0.9346737059205794.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04788618583643913.
  ""axis2b"" : 0.07662493874726817.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:41:39";"2021-08-11 07:54:22"
"AJ.23";"30618";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36566";"30059";"416.94641157039325";"386.5910232739239";"0.1547062263394418";"-3.2366902831719715";"129.83225564096261";"0";"0";"-0.021378355095250223";"-0.4994019364494951";"0.8661066168803445";"0";"{
  ""alpha"" : 1.558946596834274.
  ""beta"" : 1.5764110262511057.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01691472494076514.
  ""axis2k"" : 0.9346737059205794.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04788618583643913.
  ""axis2b"" : 0.07662493874726817.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:45:59";"2021-08-11 07:54:22"
"AJ.23";"30636";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36569";"30407";"414.7516649275815";"386.99879858372594";"0.17667097986801314";"-3.2366389989684787";"129.82809235869686";"0";"0";"-0.03597881305695146";"-0.4990604191962857";"0.8658199714736549";"0";"{
  ""alpha"" : 1.5589454009517458.
  ""beta"" : 1.5764174288032924.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01685326163311385.
  ""axis2k"" : 0.9346754458715566.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.048124559699341526.
  ""axis2b"" : 0.07663900240526565.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:49:34";"2021-08-11 07:54:22"
"AJ.23";"30661";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36573";"31000";"407.69085003001356";"392.58631043324607";"0.2473841412096807";"-3.236493670171101";"129.77191191237938";"0";"0";"-0.06106769203281456";"-0.4980585585894237";"0.8649904098922779";"0";"{
  ""alpha"" : 1.559087131454473.
  ""beta"" : 1.5765644030007997.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01684161166704631.
  ""axis2k"" : 0.9344688098825694.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.048176121033708406.
  ""axis2b"" : 0.07662589345655914.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 11:55:44";"2021-08-11 07:54:22"
"AJ.23";"30675";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"36574";"31420";"408.215304758151";"390.7116232827786";"0.24211490325114915";"-3.236497806860198";"129.79069177863167";"0";"0";"-0.07900392561243565";"-0.4970196436622285";"0.8641353213193499";"0";"{
  ""alpha"" : 1.5590857938091334.
  ""beta"" : 1.5765682665388674.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.016842877888391554.
  ""axis2k"" : 0.9344708024456281.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.048177276009644665.
  ""axis2b"" : 0.07663475133410734.
  ""axis3b"" : 0.0
}";"0";"2021-07-18 12:00:08";"2021-08-11 07:54:22"
